observable	condition	conditionRef	scalingParameter	time	measurement	sigma
proliferation	TUMOR-NCIH661-cellline-01-01_Selumetinib_Conc25.0nM	TUMOR-NCIH661-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH661-cellline-01-01	inf	0.957	1.0
proliferation	TUMOR-NCIH661-cellline-01-01_Selumetinib_Conc80.0nM	TUMOR-NCIH661-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH661-cellline-01-01	inf	1.111	1.0
proliferation	TUMOR-NCIH661-cellline-01-01_Selumetinib_Conc250.0nM	TUMOR-NCIH661-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH661-cellline-01-01	inf	0.89	1.0
proliferation	TUMOR-NCIH661-cellline-01-01_Selumetinib_Conc800.0nM	TUMOR-NCIH661-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH661-cellline-01-01	inf	1.0835	1.0
proliferation	TUMOR-NCIH661-cellline-01-01_Selumetinib_Conc2530.0nM	TUMOR-NCIH661-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH661-cellline-01-01	inf	0.919	1.0
proliferation	TUMOR-NCIH661-cellline-01-01_Selumetinib_Conc8000.0nM	TUMOR-NCIH661-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH661-cellline-01-01	inf	1.0922	1.0
proliferation	TUMOR-NCIH727-cellline-01-01_Selumetinib_Conc2.5nM	TUMOR-NCIH727-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH727-cellline-01-01	inf	0.913	1.0
proliferation	TUMOR-NCIH727-cellline-01-01_Selumetinib_Conc8.0nM	TUMOR-NCIH727-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH727-cellline-01-01	inf	0.89	1.0
proliferation	TUMOR-NCIH727-cellline-01-01_Selumetinib_Conc25.0nM	TUMOR-NCIH727-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH727-cellline-01-01	inf	0.86	1.0
proliferation	TUMOR-NCIH727-cellline-01-01_Selumetinib_Conc80.0nM	TUMOR-NCIH727-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH727-cellline-01-01	inf	0.76	1.0
proliferation	TUMOR-NCIH727-cellline-01-01_Selumetinib_Conc250.0nM	TUMOR-NCIH727-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH727-cellline-01-01	inf	0.69	1.0
proliferation	TUMOR-NCIH727-cellline-01-01_Selumetinib_Conc800.0nM	TUMOR-NCIH727-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH727-cellline-01-01	inf	0.58	1.0
proliferation	TUMOR-NCIH727-cellline-01-01_Selumetinib_Conc2530.0nM	TUMOR-NCIH727-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH727-cellline-01-01	inf	0.44	1.0
proliferation	TUMOR-NCIH727-cellline-01-01_Selumetinib_Conc8000.0nM	TUMOR-NCIH727-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH727-cellline-01-01	inf	0.52	1.0
proliferation	TUMOR-NCIH747-cellline-01-01_Selumetinib_Conc2.5nM	TUMOR-NCIH747-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH747-cellline-01-01	inf	0.7	1.0
proliferation	TUMOR-NCIH747-cellline-01-01_Selumetinib_Conc8.0nM	TUMOR-NCIH747-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH747-cellline-01-01	inf	0.86	1.0
proliferation	TUMOR-NCIH747-cellline-01-01_Selumetinib_Conc25.0nM	TUMOR-NCIH747-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH747-cellline-01-01	inf	0.66	1.0
proliferation	TUMOR-NCIH747-cellline-01-01_Selumetinib_Conc80.0nM	TUMOR-NCIH747-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH747-cellline-01-01	inf	0.7	1.0
proliferation	TUMOR-NCIH747-cellline-01-01_Selumetinib_Conc250.0nM	TUMOR-NCIH747-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH747-cellline-01-01	inf	0.33	1.0
proliferation	TUMOR-NCIH747-cellline-01-01_Selumetinib_Conc800.0nM	TUMOR-NCIH747-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH747-cellline-01-01	inf	0.33	1.0
proliferation	TUMOR-NCIH747-cellline-01-01_Selumetinib_Conc2530.0nM	TUMOR-NCIH747-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH747-cellline-01-01	inf	0.21	1.0
proliferation	TUMOR-NCIH747-cellline-01-01_Selumetinib_Conc8000.0nM	TUMOR-NCIH747-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH747-cellline-01-01	inf	0.2	1.0
proliferation	TUMOR-NCIH810-cellline-01-01_Selumetinib_Conc2.5nM	TUMOR-NCIH810-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH810-cellline-01-01	inf	1.088	1.0
proliferation	TUMOR-NCIH810-cellline-01-01_Selumetinib_Conc8.0nM	TUMOR-NCIH810-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH810-cellline-01-01	inf	1.121	1.0
proliferation	TUMOR-NCIH810-cellline-01-01_Selumetinib_Conc25.0nM	TUMOR-NCIH810-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH810-cellline-01-01	inf	0.934	1.0
proliferation	TUMOR-NCIH810-cellline-01-01_Selumetinib_Conc80.0nM	TUMOR-NCIH810-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH810-cellline-01-01	inf	1.0284	1.0
proliferation	TUMOR-NCIH810-cellline-01-01_Selumetinib_Conc250.0nM	TUMOR-NCIH810-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH810-cellline-01-01	inf	0.979	1.0
proliferation	TUMOR-NCIH810-cellline-01-01_Selumetinib_Conc800.0nM	TUMOR-NCIH810-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH810-cellline-01-01	inf	1.015	1.0
proliferation	TUMOR-NCIH810-cellline-01-01_Selumetinib_Conc2530.0nM	TUMOR-NCIH810-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH810-cellline-01-01	inf	0.99	1.0
proliferation	TUMOR-NCIH810-cellline-01-01_Selumetinib_Conc8000.0nM	TUMOR-NCIH810-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH810-cellline-01-01	inf	1.143	1.0
proliferation	TUMOR-PANC0203-cellline-01-01_Selumetinib_Conc2.5nM	TUMOR-PANC0203-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0203-cellline-01-01	inf	0.914	1.0
proliferation	TUMOR-PANC0203-cellline-01-01_Selumetinib_Conc8.0nM	TUMOR-PANC0203-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0203-cellline-01-01	inf	0.86	1.0
proliferation	TUMOR-PANC0203-cellline-01-01_Selumetinib_Conc25.0nM	TUMOR-PANC0203-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0203-cellline-01-01	inf	0.72	1.0
proliferation	TUMOR-PANC0203-cellline-01-01_Selumetinib_Conc80.0nM	TUMOR-PANC0203-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0203-cellline-01-01	inf	0.62	1.0
proliferation	TUMOR-PANC0203-cellline-01-01_Selumetinib_Conc250.0nM	TUMOR-PANC0203-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0203-cellline-01-01	inf	0.37	1.0
proliferation	TUMOR-PANC0203-cellline-01-01_Selumetinib_Conc800.0nM	TUMOR-PANC0203-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0203-cellline-01-01	inf	0.34	1.0
proliferation	TUMOR-PANC0203-cellline-01-01_Selumetinib_Conc2530.0nM	TUMOR-PANC0203-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0203-cellline-01-01	inf	0.28	1.0
proliferation	TUMOR-PANC0203-cellline-01-01_Selumetinib_Conc8000.0nM	TUMOR-PANC0203-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0203-cellline-01-01	inf	0.17	1.0
proliferation	TUMOR-PANC0327-cellline-01-01_Selumetinib_Conc2.5nM	TUMOR-PANC0327-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0327-cellline-01-01	inf	0.9966	1.0
proliferation	TUMOR-PANC0327-cellline-01-01_Selumetinib_Conc8.0nM	TUMOR-PANC0327-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0327-cellline-01-01	inf	0.992	1.0
proliferation	TUMOR-PANC0327-cellline-01-01_Selumetinib_Conc25.0nM	TUMOR-PANC0327-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0327-cellline-01-01	inf	0.88	1.0
proliferation	TUMOR-PANC0327-cellline-01-01_Selumetinib_Conc80.0nM	TUMOR-PANC0327-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0327-cellline-01-01	inf	0.915	1.0
proliferation	TUMOR-PANC0327-cellline-01-01_Selumetinib_Conc250.0nM	TUMOR-PANC0327-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0327-cellline-01-01	inf	0.8	1.0
proliferation	TUMOR-PANC0327-cellline-01-01_Selumetinib_Conc800.0nM	TUMOR-PANC0327-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0327-cellline-01-01	inf	0.71	1.0
proliferation	TUMOR-PANC0327-cellline-01-01_Selumetinib_Conc2530.0nM	TUMOR-PANC0327-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0327-cellline-01-01	inf	0.62	1.0
proliferation	TUMOR-PANC0327-cellline-01-01_Selumetinib_Conc8000.0nM	TUMOR-PANC0327-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0327-cellline-01-01	inf	0.54	1.0
proliferation	TUMOR-PANC0403-cellline-01-01_Selumetinib_Conc2.5nM	TUMOR-PANC0403-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0403-cellline-01-01	inf	1.0287	1.0
proliferation	TUMOR-PANC0403-cellline-01-01_Selumetinib_Conc8.0nM	TUMOR-PANC0403-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0403-cellline-01-01	inf	1.0192	1.0
proliferation	TUMOR-PANC0403-cellline-01-01_Selumetinib_Conc25.0nM	TUMOR-PANC0403-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0403-cellline-01-01	inf	1.0924	1.0
proliferation	TUMOR-PANC0403-cellline-01-01_Selumetinib_Conc80.0nM	TUMOR-PANC0403-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0403-cellline-01-01	inf	0.87	1.0
proliferation	TUMOR-PANC0403-cellline-01-01_Selumetinib_Conc250.0nM	TUMOR-PANC0403-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0403-cellline-01-01	inf	0.66	1.0
proliferation	TUMOR-PANC0403-cellline-01-01_Selumetinib_Conc800.0nM	TUMOR-PANC0403-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0403-cellline-01-01	inf	0.64	1.0
proliferation	TUMOR-PANC0403-cellline-01-01_Selumetinib_Conc2530.0nM	TUMOR-PANC0403-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0403-cellline-01-01	inf	0.55	1.0
proliferation	TUMOR-PANC0403-cellline-01-01_Selumetinib_Conc8000.0nM	TUMOR-PANC0403-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0403-cellline-01-01	inf	0.45	1.0
proliferation	TUMOR-PANC1005-cellline-01-01_Selumetinib_Conc2.5nM	TUMOR-PANC1005-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC1005-cellline-01-01	inf	0.88	1.0
proliferation	TUMOR-PANC1005-cellline-01-01_Selumetinib_Conc8.0nM	TUMOR-PANC1005-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC1005-cellline-01-01	inf	0.9976	1.0
proliferation	TUMOR-PANC1005-cellline-01-01_Selumetinib_Conc25.0nM	TUMOR-PANC1005-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC1005-cellline-01-01	inf	0.922	1.0
proliferation	TUMOR-PANC1005-cellline-01-01_Selumetinib_Conc80.0nM	TUMOR-PANC1005-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC1005-cellline-01-01	inf	0.71	1.0
proliferation	TUMOR-PANC1005-cellline-01-01_Selumetinib_Conc250.0nM	TUMOR-PANC1005-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC1005-cellline-01-01	inf	0.74	1.0
proliferation	TUMOR-PANC1005-cellline-01-01_Selumetinib_Conc800.0nM	TUMOR-PANC1005-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC1005-cellline-01-01	inf	0.54	1.0
proliferation	TUMOR-PANC1005-cellline-01-01_Selumetinib_Conc2530.0nM	TUMOR-PANC1005-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC1005-cellline-01-01	inf	0.59	1.0
proliferation	TUMOR-PANC1005-cellline-01-01_Selumetinib_Conc8000.0nM	TUMOR-PANC1005-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC1005-cellline-01-01	inf	0.5	1.0
proliferation	TUMOR-PC14-cellline-01-01_Selumetinib_Conc2.5nM	TUMOR-PC14-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PC14-cellline-01-01	inf	0.81	1.0
proliferation	TUMOR-PC14-cellline-01-01_Selumetinib_Conc8.0nM	TUMOR-PC14-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PC14-cellline-01-01	inf	0.927	1.0
proliferation	TUMOR-PC14-cellline-01-01_Selumetinib_Conc25.0nM	TUMOR-PC14-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PC14-cellline-01-01	inf	0.917	1.0
proliferation	TUMOR-PC14-cellline-01-01_Selumetinib_Conc80.0nM	TUMOR-PC14-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PC14-cellline-01-01	inf	0.957	1.0
proliferation	TUMOR-PC14-cellline-01-01_Selumetinib_Conc250.0nM	TUMOR-PC14-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PC14-cellline-01-01	inf	0.85	1.0
proliferation	TUMOR-PC14-cellline-01-01_Selumetinib_Conc800.0nM	TUMOR-PC14-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PC14-cellline-01-01	inf	0.88	1.0
proliferation	TUMOR-PC14-cellline-01-01_Selumetinib_Conc2530.0nM	TUMOR-PC14-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PC14-cellline-01-01	inf	0.71	1.0
proliferation	TUMOR-PC14-cellline-01-01_Selumetinib_Conc8000.0nM	TUMOR-PC14-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PC14-cellline-01-01	inf	0.76	1.0
proliferation	TUMOR-PK45H-cellline-01-01_Selumetinib_Conc2.5nM	TUMOR-PK45H-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PK45H-cellline-01-01	inf	0.84	1.0
proliferation	TUMOR-PK45H-cellline-01-01_Selumetinib_Conc8.0nM	TUMOR-PK45H-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PK45H-cellline-01-01	inf	0.89	1.0
proliferation	TUMOR-PK45H-cellline-01-01_Selumetinib_Conc25.0nM	TUMOR-PK45H-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PK45H-cellline-01-01	inf	0.7	1.0
proliferation	TUMOR-PK45H-cellline-01-01_Selumetinib_Conc80.0nM	TUMOR-PK45H-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PK45H-cellline-01-01	inf	0.6	1.0
proliferation	TUMOR-PK45H-cellline-01-01_Selumetinib_Conc250.0nM	TUMOR-PK45H-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PK45H-cellline-01-01	inf	0.39	1.0
proliferation	TUMOR-PK45H-cellline-01-01_Selumetinib_Conc800.0nM	TUMOR-PK45H-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PK45H-cellline-01-01	inf	0.39	1.0
proliferation	TUMOR-PK45H-cellline-01-01_Selumetinib_Conc2530.0nM	TUMOR-PK45H-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PK45H-cellline-01-01	inf	0.24	1.0
proliferation	TUMOR-PK45H-cellline-01-01_Selumetinib_Conc8000.0nM	TUMOR-PK45H-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PK45H-cellline-01-01	inf	0.28	1.0
proliferation	TUMOR-PK59-cellline-01-01_Selumetinib_Conc2.5nM	TUMOR-PK59-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PK59-cellline-01-01	inf	0.938	1.0
proliferation	TUMOR-PK59-cellline-01-01_Selumetinib_Conc8.0nM	TUMOR-PK59-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PK59-cellline-01-01	inf	0.922	1.0
proliferation	TUMOR-PK59-cellline-01-01_Selumetinib_Conc25.0nM	TUMOR-PK59-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PK59-cellline-01-01	inf	0.907	1.0
proliferation	TUMOR-PK59-cellline-01-01_Selumetinib_Conc80.0nM	TUMOR-PK59-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PK59-cellline-01-01	inf	0.914	1.0
proliferation	TUMOR-PK59-cellline-01-01_Selumetinib_Conc250.0nM	TUMOR-PK59-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PK59-cellline-01-01	inf	0.87	1.0
proliferation	TUMOR-PK59-cellline-01-01_Selumetinib_Conc800.0nM	TUMOR-PK59-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PK59-cellline-01-01	inf	0.77	1.0
proliferation	TUMOR-PK59-cellline-01-01_Selumetinib_Conc2530.0nM	TUMOR-PK59-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PK59-cellline-01-01	inf	0.65	1.0
proliferation	TUMOR-PK59-cellline-01-01_Selumetinib_Conc8000.0nM	TUMOR-PK59-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PK59-cellline-01-01	inf	0.52	1.0
proliferation	TUMOR-RERFLCAI-cellline-01-01_Selumetinib_Conc2.5nM	TUMOR-RERFLCAI-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-RERFLCAI-cellline-01-01	inf	0.78	1.0
proliferation	TUMOR-RERFLCAI-cellline-01-01_Selumetinib_Conc8.0nM	TUMOR-RERFLCAI-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-RERFLCAI-cellline-01-01	inf	0.89	1.0
proliferation	TUMOR-RERFLCAI-cellline-01-01_Selumetinib_Conc25.0nM	TUMOR-RERFLCAI-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-RERFLCAI-cellline-01-01	inf	0.91	1.0
proliferation	TUMOR-RERFLCAI-cellline-01-01_Selumetinib_Conc80.0nM	TUMOR-RERFLCAI-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-RERFLCAI-cellline-01-01	inf	0.925	1.0
proliferation	TUMOR-RERFLCAI-cellline-01-01_Selumetinib_Conc250.0nM	TUMOR-RERFLCAI-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-RERFLCAI-cellline-01-01	inf	0.89	1.0
proliferation	TUMOR-RERFLCAI-cellline-01-01_Selumetinib_Conc800.0nM	TUMOR-RERFLCAI-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-RERFLCAI-cellline-01-01	inf	0.87	1.0
proliferation	TUMOR-RERFLCAI-cellline-01-01_Selumetinib_Conc2530.0nM	TUMOR-RERFLCAI-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-RERFLCAI-cellline-01-01	inf	0.77	1.0
proliferation	TUMOR-RERFLCAI-cellline-01-01_Selumetinib_Conc8000.0nM	TUMOR-RERFLCAI-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-RERFLCAI-cellline-01-01	inf	0.78	1.0
proliferation	TUMOR-RPMI7951-cellline-01-01_Selumetinib_Conc2.5nM	TUMOR-RPMI7951-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-RPMI7951-cellline-01-01	inf	0.86	1.0
proliferation	TUMOR-RPMI7951-cellline-01-01_Selumetinib_Conc8.0nM	TUMOR-RPMI7951-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-RPMI7951-cellline-01-01	inf	0.911	1.0
proliferation	TUMOR-RPMI7951-cellline-01-01_Selumetinib_Conc25.0nM	TUMOR-RPMI7951-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-RPMI7951-cellline-01-01	inf	1.0429	1.0
proliferation	TUMOR-RPMI7951-cellline-01-01_Selumetinib_Conc80.0nM	TUMOR-RPMI7951-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-RPMI7951-cellline-01-01	inf	0.984	1.0
proliferation	TUMOR-RPMI7951-cellline-01-01_Selumetinib_Conc250.0nM	TUMOR-RPMI7951-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-RPMI7951-cellline-01-01	inf	0.923	1.0
proliferation	TUMOR-RPMI7951-cellline-01-01_Selumetinib_Conc800.0nM	TUMOR-RPMI7951-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-RPMI7951-cellline-01-01	inf	0.79	1.0
proliferation	TUMOR-RPMI7951-cellline-01-01_Selumetinib_Conc2530.0nM	TUMOR-RPMI7951-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-RPMI7951-cellline-01-01	inf	0.64	1.0
proliferation	TUMOR-RPMI7951-cellline-01-01_Selumetinib_Conc8000.0nM	TUMOR-RPMI7951-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-RPMI7951-cellline-01-01	inf	0.6	1.0
proliferation	TUMOR-SBC5-cellline-01-01_Selumetinib_Conc2.5nM	TUMOR-SBC5-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-SBC5-cellline-01-01	inf	0.9	1.0
proliferation	TUMOR-SBC5-cellline-01-01_Selumetinib_Conc8.0nM	TUMOR-SBC5-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-SBC5-cellline-01-01	inf	0.93	1.0
proliferation	TUMOR-SBC5-cellline-01-01_Selumetinib_Conc25.0nM	TUMOR-SBC5-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-SBC5-cellline-01-01	inf	0.95	1.0
proliferation	TUMOR-SBC5-cellline-01-01_Selumetinib_Conc80.0nM	TUMOR-SBC5-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-SBC5-cellline-01-01	inf	0.963	1.0
proliferation	TUMOR-SBC5-cellline-01-01_Selumetinib_Conc250.0nM	TUMOR-SBC5-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-SBC5-cellline-01-01	inf	0.92	1.0
proliferation	TUMOR-SBC5-cellline-01-01_Selumetinib_Conc800.0nM	TUMOR-SBC5-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-SBC5-cellline-01-01	inf	0.88	1.0
proliferation	TUMOR-SBC5-cellline-01-01_Selumetinib_Conc2530.0nM	TUMOR-SBC5-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-SBC5-cellline-01-01	inf	0.66	1.0
proliferation	TUMOR-SBC5-cellline-01-01_Selumetinib_Conc8000.0nM	TUMOR-SBC5-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-SBC5-cellline-01-01	inf	0.53	1.0
proliferation	TUMOR-SHP77-cellline-01-01_Selumetinib_Conc2.5nM	TUMOR-SHP77-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-SHP77-cellline-01-01	inf	0.83	1.0
proliferation	TUMOR-SHP77-cellline-01-01_Selumetinib_Conc8.0nM	TUMOR-SHP77-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-SHP77-cellline-01-01	inf	1.413	1.0
